V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error,group
9,1,3,4,shape,circle,3,blue,1218,1,1,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,9,1,3,4,shape,circle,3,blue,1218,1,1,0,0,0,ri
64,2,4,5,shape,triangle,4,yellow,1181,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,64,2,4,5,shape,triangle,4,yellow,1181,1,2,0,0,0,ri
36,4,4,6,shape,star,1,yellow,1559,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,36,4,4,6,shape,star,1,yellow,1559,1,4,0,0,0,ri
63,2,1,7,shape,triangle,4,red,1199,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,63,2,1,7,shape,triangle,4,red,1199,1,2,0,0,0,ri
59,2,1,8,shape,triangle,3,red,1142,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,59,2,1,8,shape,triangle,3,red,1142,1,2,0,0,0,ri
20,3,4,9,shape,cross,1,yellow,1641,1,3,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,20,3,4,9,shape,cross,1,yellow,1641,1,3,0,0,0,ri
2,1,2,10,shape,circle,1,green,1849,1,1,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,4,2,1,2,10,shape,circle,1,green,1849,1,1,0,0,0,ri
24,2,3,1,number,cross,2,yellow,1417,2,3,1,1,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,24,2,3,1,number,cross,2,yellow,1417,2,3,1,1,0,ri
5,2,1,2,number,circle,2,blue,1070,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,5,2,1,2,number,circle,2,blue,1070,1,2,0,0,0,ri
42,3,4,3,number,star,3,green,2905,1,3,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,42,3,4,3,number,star,3,green,2905,1,3,0,0,0,ri
10,3,1,4,number,circle,3,green,1039,1,3,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,10,3,1,4,number,circle,3,green,1039,1,3,0,0,0,ri
29,4,3,5,number,cross,4,blue,2737,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,29,4,3,5,number,cross,4,blue,2737,1,4,0,0,0,ri
47,4,4,6,number,star,4,red,1361,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,47,4,4,6,number,star,4,red,1361,1,4,0,0,0,ri
31,4,3,7,number,cross,4,red,1170,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,31,4,3,7,number,cross,4,red,1170,1,4,0,0,0,ri
38,2,4,8,number,star,2,green,1413,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,38,2,4,8,number,star,2,green,1413,1,2,0,0,0,ri
21,2,3,9,number,cross,2,blue,2214,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,21,2,3,9,number,cross,2,blue,2214,1,2,0,0,0,ri
6,2,1,10,number,circle,2,green,645,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,5,6,2,1,10,number,circle,2,green,645,1,2,0,0,0,ri
12,4,3,1,color,circle,3,yellow,1504,2,3,1,1,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,12,4,3,1,color,circle,3,yellow,1504,2,3,1,1,0,ri
61,3,4,2,color,triangle,4,blue,1121,1,3,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,61,3,4,2,color,triangle,4,blue,1121,1,3,0,0,0,ri
55,1,2,3,color,triangle,2,red,1140,1,1,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,55,1,2,3,color,triangle,2,red,1140,1,1,0,0,0,ri
41,3,3,4,color,star,3,blue,1276,1,3,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,41,3,3,4,color,star,3,blue,1276,1,3,0,0,0,ri
44,4,3,5,color,star,3,yellow,1393,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,44,4,3,5,color,star,3,yellow,1393,1,4,0,0,0,ri
4,4,1,6,color,circle,1,yellow,1460,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,4,4,1,6,color,circle,1,yellow,1460,1,4,0,0,0,ri
60,4,3,7,color,triangle,3,yellow,1781,2,3,1,1,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,60,4,3,7,color,triangle,3,yellow,1781,2,3,1,1,0,ri
43,1,3,8,color,star,3,red,1441,1,1,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,43,1,3,8,color,star,3,red,1441,1,1,0,0,0,ri
8,4,2,9,color,circle,2,yellow,1484,1,4,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,8,4,2,9,color,circle,2,yellow,1484,1,4,0,0,0,ri
18,2,1,10,color,cross,1,green,2469,1,2,0,0,0,wcst_eds1.2020-12-07-1019.data.fe445f16-daee-4e38-b212-3b258d480d96.txt,6,18,2,1,10,color,cross,1,green,2469,1,2,0,0,0,ri
40,4,0,1,shape,star,2,yellow,5031,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,40,4,0,1,shape,star,2,yellow,5031,1,4,0,0,0,ri
35,4,0,2,shape,star,1,red,1336,2,1,1,0,1,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,35,4,0,2,shape,star,1,red,1336,2,1,1,0,1,ri
52,2,0,3,shape,triangle,1,yellow,1505,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,52,2,0,3,shape,triangle,1,yellow,1505,1,2,0,0,0,ri
34,4,0,4,shape,star,1,green,1326,2,2,1,0,1,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,34,4,0,4,shape,star,1,green,1326,2,2,1,0,1,ri
33,4,0,5,shape,star,1,blue,1353,2,3,1,0,1,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,33,4,0,5,shape,star,1,blue,1353,2,3,1,0,1,ri
1,1,0,6,shape,circle,1,blue,1452,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,1,1,0,6,shape,circle,1,blue,1452,1,1,0,0,0,ri
39,4,0,7,shape,star,2,red,1823,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,39,4,0,7,shape,star,2,red,1823,1,4,0,0,0,ri
7,1,0,8,shape,circle,2,red,1133,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,7,1,0,8,shape,circle,2,red,1133,1,1,0,0,0,ri
56,2,0,9,shape,triangle,2,yellow,1278,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,56,2,0,9,shape,triangle,2,yellow,1278,1,2,0,0,0,ri
14,1,0,10,shape,circle,4,green,2983,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,1,14,1,0,10,shape,circle,4,green,2983,1,1,0,0,0,ri
62,4,2,1,number,triangle,4,green,1232,2,2,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,62,4,2,1,number,triangle,4,green,1232,2,2,1,1,0,ri
58,3,2,2,number,triangle,3,green,8775,2,2,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,58,3,2,2,number,triangle,3,green,8775,2,2,1,1,0,ri
26,3,3,3,number,cross,3,green,1640,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,26,3,3,3,number,cross,3,green,1640,1,3,0,0,0,ri
30,4,3,4,number,cross,4,green,4933,2,3,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,30,4,3,4,number,cross,4,green,4933,2,3,1,1,0,ri
50,1,2,5,number,triangle,1,green,845,2,2,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,50,1,2,5,number,triangle,1,green,845,2,2,1,1,0,ri
17,1,3,6,number,cross,1,blue,4584,2,3,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,17,1,3,6,number,cross,1,blue,4584,2,3,1,1,0,ri
11,3,1,7,number,circle,3,red,1521,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,11,3,1,7,number,circle,3,red,1521,1,3,0,0,0,ri
53,2,2,8,number,triangle,2,blue,1340,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,53,2,2,8,number,triangle,2,blue,1340,1,2,0,0,0,ri
16,4,1,9,number,circle,4,yellow,1574,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,16,4,1,9,number,circle,4,yellow,1574,1,4,0,0,0,ri
37,2,4,10,number,star,2,blue,975,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,2,37,2,4,10,number,star,2,blue,975,1,2,0,0,0,ri
46,2,4,1,color,star,4,green,1425,2,4,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,46,2,4,1,color,star,4,green,1425,2,4,1,1,0,ri
45,3,4,2,color,star,4,blue,945,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,45,3,4,2,color,star,4,blue,945,1,3,0,0,0,ri
27,1,3,3,color,cross,3,red,888,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,27,1,3,3,color,cross,3,red,888,1,1,0,0,0,ri
15,1,4,4,color,circle,4,red,1518,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,15,1,4,4,color,circle,4,red,1518,1,1,0,0,0,ri
19,1,1,5,color,cross,1,red,1355,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,19,1,1,5,color,cross,1,red,1355,1,1,0,0,0,ri
57,3,3,6,color,triangle,3,blue,1443,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,57,3,3,6,color,triangle,3,blue,1443,1,3,0,0,0,ri
22,2,2,7,color,cross,2,green,1542,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,22,2,2,7,color,cross,2,green,1542,1,2,0,0,0,ri
49,3,1,8,color,triangle,1,blue,2499,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,49,3,1,8,color,triangle,1,blue,2499,1,3,0,0,0,ri
51,1,1,9,color,triangle,1,red,1011,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,51,1,1,9,color,triangle,1,red,1011,1,1,0,0,0,ri
13,3,4,10,color,circle,4,blue,1396,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,3,13,3,4,10,color,circle,4,blue,1396,1,3,0,0,0,ri
32,3,4,1,shape,cross,4,yellow,1804,2,4,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,32,3,4,1,shape,cross,4,yellow,1804,2,4,1,1,0,ri
28,3,4,2,shape,cross,3,yellow,1140,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,28,3,4,2,shape,cross,3,yellow,1140,1,3,0,0,0,ri
23,3,1,3,shape,cross,2,red,1171,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,23,3,1,3,shape,cross,2,red,1171,1,3,0,0,0,ri
9,1,3,4,shape,circle,3,blue,1605,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,9,1,3,4,shape,circle,3,blue,1605,1,1,0,0,0,ri
64,2,4,5,shape,triangle,4,yellow,1770,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,64,2,4,5,shape,triangle,4,yellow,1770,1,2,0,0,0,ri
36,4,4,6,shape,star,1,yellow,2032,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,36,4,4,6,shape,star,1,yellow,2032,1,4,0,0,0,ri
63,2,1,7,shape,triangle,4,red,10000,3,4,1,0,1,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,63,2,1,7,shape,triangle,4,red,10000,3,4,1,0,1,ri
59,2,1,8,shape,triangle,3,red,10000,3,4,1,0,1,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,59,2,1,8,shape,triangle,3,red,10000,3,4,1,0,1,ri
20,3,4,9,shape,cross,1,yellow,6423,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,20,3,4,9,shape,cross,1,yellow,6423,1,3,0,0,0,ri
2,1,2,10,shape,circle,1,green,3098,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,4,2,1,2,10,shape,circle,1,green,3098,1,1,0,0,0,ri
24,2,3,1,number,cross,2,yellow,1325,2,3,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,24,2,3,1,number,cross,2,yellow,1325,2,3,1,1,0,ri
5,2,1,2,number,circle,2,blue,1582,2,1,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,5,2,1,2,number,circle,2,blue,1582,2,1,1,1,0,ri
42,3,4,3,number,star,3,green,939,2,2,1,0,1,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,42,3,4,3,number,star,3,green,939,2,2,1,0,1,ri
10,3,1,4,number,circle,3,green,1036,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,10,3,1,4,number,circle,3,green,1036,1,3,0,0,0,ri
29,4,3,5,number,cross,4,blue,2195,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,29,4,3,5,number,cross,4,blue,2195,1,4,0,0,0,ri
47,4,4,6,number,star,4,red,1362,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,47,4,4,6,number,star,4,red,1362,1,4,0,0,0,ri
31,4,3,7,number,cross,4,red,1164,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,31,4,3,7,number,cross,4,red,1164,1,4,0,0,0,ri
38,2,4,8,number,star,2,green,941,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,38,2,4,8,number,star,2,green,941,1,2,0,0,0,ri
21,2,3,9,number,cross,2,blue,1559,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,21,2,3,9,number,cross,2,blue,1559,1,2,0,0,0,ri
6,2,1,10,number,circle,2,green,813,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,5,6,2,1,10,number,circle,2,green,813,1,2,0,0,0,ri
12,4,3,1,color,circle,3,yellow,1078,2,3,1,1,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,12,4,3,1,color,circle,3,yellow,1078,2,3,1,1,0,ri
61,3,4,2,color,triangle,4,blue,742,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,61,3,4,2,color,triangle,4,blue,742,1,3,0,0,0,ri
55,1,2,3,color,triangle,2,red,1107,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,55,1,2,3,color,triangle,2,red,1107,1,1,0,0,0,ri
41,3,3,4,color,star,3,blue,1467,1,3,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,41,3,3,4,color,star,3,blue,1467,1,3,0,0,0,ri
44,4,3,5,color,star,3,yellow,2231,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,44,4,3,5,color,star,3,yellow,2231,1,4,0,0,0,ri
4,4,1,6,color,circle,1,yellow,2111,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,4,4,1,6,color,circle,1,yellow,2111,1,4,0,0,0,ri
60,4,3,7,color,triangle,3,yellow,1220,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,60,4,3,7,color,triangle,3,yellow,1220,1,4,0,0,0,ri
43,1,3,8,color,star,3,red,2132,1,1,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,43,1,3,8,color,star,3,red,2132,1,1,0,0,0,ri
8,4,2,9,color,circle,2,yellow,1695,1,4,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,8,4,2,9,color,circle,2,yellow,1695,1,4,0,0,0,ri
18,2,1,10,color,cross,1,green,895,1,2,0,0,0,wcst_eds1.2020-12-17-1111.data.f316bda3-8681-426e-801d-0628aedbf095.txt,6,18,2,1,10,color,cross,1,green,895,1,2,0,0,0,ri
40,4,0,1,shape,star,2,yellow,2365,1,4,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,40,4,0,1,shape,star,2,yellow,2365,1,4,0,0,0,ri
35,4,0,2,shape,star,1,red,2267,2,1,1,0,1,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,35,4,0,2,shape,star,1,red,2267,2,1,1,0,1,ri
52,2,0,3,shape,triangle,1,yellow,1762,1,2,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,52,2,0,3,shape,triangle,1,yellow,1762,1,2,0,0,0,ri
34,4,0,4,shape,star,1,green,2924,1,4,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,34,4,0,4,shape,star,1,green,2924,1,4,0,0,0,ri
33,4,0,5,shape,star,1,blue,4784,1,4,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,33,4,0,5,shape,star,1,blue,4784,1,4,0,0,0,ri
1,1,0,6,shape,circle,1,blue,1725,1,1,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,1,1,0,6,shape,circle,1,blue,1725,1,1,0,0,0,ri
39,4,0,7,shape,star,2,red,2591,2,2,1,0,1,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,39,4,0,7,shape,star,2,red,2591,2,2,1,0,1,ri
7,1,0,8,shape,circle,2,red,2070,2,2,1,0,1,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,7,1,0,8,shape,circle,2,red,2070,2,2,1,0,1,ri
56,2,0,9,shape,triangle,2,yellow,1232,1,2,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,56,2,0,9,shape,triangle,2,yellow,1232,1,2,0,0,0,ri
14,1,0,10,shape,circle,4,green,3352,2,4,1,0,1,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,1,14,1,0,10,shape,circle,4,green,3352,2,4,1,0,1,ri
62,4,2,1,number,triangle,4,green,1684,2,2,1,1,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,62,4,2,1,number,triangle,4,green,1684,2,2,1,1,0,ri
58,3,2,2,number,triangle,3,green,1745,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,58,3,2,2,number,triangle,3,green,1745,1,3,0,0,0,ri
26,3,3,3,number,cross,3,green,2748,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,26,3,3,3,number,cross,3,green,2748,1,3,0,0,0,ri
30,4,3,4,number,cross,4,green,1936,1,4,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,30,4,3,4,number,cross,4,green,1936,1,4,0,0,0,ri
50,1,2,5,number,triangle,1,green,1491,1,1,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,50,1,2,5,number,triangle,1,green,1491,1,1,0,0,0,ri
17,1,3,6,number,cross,1,blue,1307,1,1,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,17,1,3,6,number,cross,1,blue,1307,1,1,0,0,0,ri
11,3,1,7,number,circle,3,red,897,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,11,3,1,7,number,circle,3,red,897,1,3,0,0,0,ri
53,2,2,8,number,triangle,2,blue,1237,1,2,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,53,2,2,8,number,triangle,2,blue,1237,1,2,0,0,0,ri
16,4,1,9,number,circle,4,yellow,1231,1,4,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,16,4,1,9,number,circle,4,yellow,1231,1,4,0,0,0,ri
37,2,4,10,number,star,2,blue,1248,1,2,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,2,37,2,4,10,number,star,2,blue,1248,1,2,0,0,0,ri
46,2,4,1,color,star,4,green,1647,2,4,1,1,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,46,2,4,1,color,star,4,green,1647,2,4,1,1,0,ri
45,3,4,2,color,star,4,blue,1006,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,45,3,4,2,color,star,4,blue,1006,1,3,0,0,0,ri
27,1,3,3,color,cross,3,red,1061,1,1,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,27,1,3,3,color,cross,3,red,1061,1,1,0,0,0,ri
15,1,4,4,color,circle,4,red,863,1,1,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,15,1,4,4,color,circle,4,red,863,1,1,0,0,0,ri
19,1,1,5,color,cross,1,red,808,1,1,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,19,1,1,5,color,cross,1,red,808,1,1,0,0,0,ri
57,3,3,6,color,triangle,3,blue,1468,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,57,3,3,6,color,triangle,3,blue,1468,1,3,0,0,0,ri
22,2,2,7,color,cross,2,green,651,1,2,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,22,2,2,7,color,cross,2,green,651,1,2,0,0,0,ri
49,3,1,8,color,triangle,1,blue,1518,2,1,1,1,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,49,3,1,8,color,triangle,1,blue,1518,2,1,1,1,0,ri
51,1,1,9,color,triangle,1,red,1018,2,2,1,0,1,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,51,1,1,9,color,triangle,1,red,1018,2,2,1,0,1,ri
13,3,4,10,color,circle,4,blue,1540,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,3,13,3,4,10,color,circle,4,blue,1540,1,3,0,0,0,ri
32,3,4,1,shape,cross,4,yellow,1202,2,4,1,1,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,4,32,3,4,1,shape,cross,4,yellow,1202,2,4,1,1,0,ri
28,3,4,2,shape,cross,3,yellow,1931,1,3,0,0,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,4,28,3,4,2,shape,cross,3,yellow,1931,1,3,0,0,0,ri
23,3,1,3,shape,cross,2,red,1274,2,2,1,0,1,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,4,23,3,1,3,shape,cross,2,red,1274,2,2,1,0,1,ri
9,1,3,4,shape,circle,3,blue,963,2,3,1,1,0,wcst_eds1.2020-12-18-2347.data.68f039f8-bcc6-4459-ab2c-58016448cd31.txt,4,9,1,3,4,shape,circle,3,blue,963,2,3,1,1,0,ri
