V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error
20,3,4,9,shape,cross,1,yellow,2117,1,3,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,4,20,3,4,9,shape,cross,1,yellow,2117,1,3,0,0,0
2,1,2,10,shape,circle,1,green,1955,1,1,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,4,2,1,2,10,shape,circle,1,green,1955,1,1,0,0,0
24,2,3,1,number,cross,2,yellow,2090,2,3,1,1,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,24,2,3,1,number,cross,2,yellow,2090,2,3,1,1,0
5,2,1,2,number,circle,2,blue,1613,2,3,1,0,1,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,5,2,1,2,number,circle,2,blue,1613,2,3,1,0,1
42,3,4,3,number,star,3,green,1388,1,3,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,42,3,4,3,number,star,3,green,1388,1,3,0,0,0
10,3,1,4,number,circle,3,green,1706,1,3,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,10,3,1,4,number,circle,3,green,1706,1,3,0,0,0
29,4,3,5,number,cross,4,blue,1878,1,4,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,29,4,3,5,number,cross,4,blue,1878,1,4,0,0,0
47,4,4,6,number,star,4,red,1689,1,4,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,47,4,4,6,number,star,4,red,1689,1,4,0,0,0
31,4,3,7,number,cross,4,red,2150,1,4,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,31,4,3,7,number,cross,4,red,2150,1,4,0,0,0
38,2,4,8,number,star,2,green,2447,1,2,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,38,2,4,8,number,star,2,green,2447,1,2,0,0,0
21,2,3,9,number,cross,2,blue,2596,1,2,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,21,2,3,9,number,cross,2,blue,2596,1,2,0,0,0
6,2,1,10,number,circle,2,green,1003,1,2,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,5,6,2,1,10,number,circle,2,green,1003,1,2,0,0,0
12,4,3,1,color,circle,3,yellow,2449,2,3,1,1,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,12,4,3,1,color,circle,3,yellow,2449,2,3,1,1,0
61,3,4,2,color,triangle,4,blue,4459,2,4,1,1,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,61,3,4,2,color,triangle,4,blue,4459,2,4,1,1,0
55,1,2,3,color,triangle,2,red,2401,2,2,1,1,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,55,1,2,3,color,triangle,2,red,2401,2,2,1,1,0
41,3,3,4,color,star,3,blue,1335,1,3,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,41,3,3,4,color,star,3,blue,1335,1,3,0,0,0
44,4,3,5,color,star,3,yellow,4967,2,3,1,1,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,44,4,3,5,color,star,3,yellow,4967,2,3,1,1,0
4,4,1,6,color,circle,1,yellow,1196,1,4,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,4,4,1,6,color,circle,1,yellow,1196,1,4,0,0,0
60,4,3,7,color,triangle,3,yellow,4111,2,2,1,0,1,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,60,4,3,7,color,triangle,3,yellow,4111,2,2,1,0,1
43,1,3,8,color,star,3,red,1478,2,3,1,1,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,43,1,3,8,color,star,3,red,1478,2,3,1,1,0
8,4,2,9,color,circle,2,yellow,1133,1,4,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,8,4,2,9,color,circle,2,yellow,1133,1,4,0,0,0
18,2,1,10,color,cross,1,green,1532,1,2,0,0,0,wcst_eds1.2021-03-17-1852.data.129b592f-7180-410b-8a3b-04405a0bb6a7.txt,6,18,2,1,10,color,cross,1,green,1532,1,2,0,0,0
40,4,0,1,shape,star,2,yellow,2599,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,40,4,0,1,shape,star,2,yellow,2599,1,4,0,0,0
35,4,0,2,shape,star,1,red,3127,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,35,4,0,2,shape,star,1,red,3127,1,4,0,0,0
52,2,0,3,shape,triangle,1,yellow,1749,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,52,2,0,3,shape,triangle,1,yellow,1749,1,2,0,0,0
34,4,0,4,shape,star,1,green,2043,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,34,4,0,4,shape,star,1,green,2043,1,4,0,0,0
33,4,0,5,shape,star,1,blue,1930,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,33,4,0,5,shape,star,1,blue,1930,1,4,0,0,0
1,1,0,6,shape,circle,1,blue,1866,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,1,1,0,6,shape,circle,1,blue,1866,1,1,0,0,0
39,4,0,7,shape,star,2,red,2231,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,39,4,0,7,shape,star,2,red,2231,1,4,0,0,0
7,1,0,8,shape,circle,2,red,1898,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,7,1,0,8,shape,circle,2,red,1898,1,1,0,0,0
56,2,0,9,shape,triangle,2,yellow,1368,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,56,2,0,9,shape,triangle,2,yellow,1368,1,2,0,0,0
14,1,0,10,shape,circle,4,green,1921,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,1,14,1,0,10,shape,circle,4,green,1921,1,1,0,0,0
62,4,2,1,number,triangle,4,green,1331,2,2,1,1,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,62,4,2,1,number,triangle,4,green,1331,2,2,1,1,0
58,3,2,2,number,triangle,3,green,2377,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,58,3,2,2,number,triangle,3,green,2377,1,3,0,0,0
26,3,3,3,number,cross,3,green,1397,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,26,3,3,3,number,cross,3,green,1397,1,3,0,0,0
30,4,3,4,number,cross,4,green,1471,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,30,4,3,4,number,cross,4,green,1471,1,4,0,0,0
50,1,2,5,number,triangle,1,green,1786,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,50,1,2,5,number,triangle,1,green,1786,1,1,0,0,0
17,1,3,6,number,cross,1,blue,1846,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,17,1,3,6,number,cross,1,blue,1846,1,1,0,0,0
11,3,1,7,number,circle,3,red,2450,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,11,3,1,7,number,circle,3,red,2450,1,3,0,0,0
53,2,2,8,number,triangle,2,blue,1489,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,53,2,2,8,number,triangle,2,blue,1489,1,2,0,0,0
16,4,1,9,number,circle,4,yellow,3812,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,16,4,1,9,number,circle,4,yellow,3812,1,4,0,0,0
37,2,4,10,number,star,2,blue,2216,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,2,37,2,4,10,number,star,2,blue,2216,1,2,0,0,0
46,2,4,1,color,star,4,green,1651,2,4,1,1,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,46,2,4,1,color,star,4,green,1651,2,4,1,1,0
45,3,4,2,color,star,4,blue,1235,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,45,3,4,2,color,star,4,blue,1235,1,3,0,0,0
27,1,3,3,color,cross,3,red,5146,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,27,1,3,3,color,cross,3,red,5146,1,1,0,0,0
15,1,4,4,color,circle,4,red,896,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,15,1,4,4,color,circle,4,red,896,1,1,0,0,0
19,1,1,5,color,cross,1,red,2381,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,19,1,1,5,color,cross,1,red,2381,1,1,0,0,0
57,3,3,6,color,triangle,3,blue,2212,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,57,3,3,6,color,triangle,3,blue,2212,1,3,0,0,0
22,2,2,7,color,cross,2,green,2571,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,22,2,2,7,color,cross,2,green,2571,1,2,0,0,0
49,3,1,8,color,triangle,1,blue,3121,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,49,3,1,8,color,triangle,1,blue,3121,1,3,0,0,0
51,1,1,9,color,triangle,1,red,1391,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,51,1,1,9,color,triangle,1,red,1391,1,1,0,0,0
13,3,4,10,color,circle,4,blue,1766,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,3,13,3,4,10,color,circle,4,blue,1766,1,3,0,0,0
32,3,4,1,shape,cross,4,yellow,1625,2,4,1,1,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,32,3,4,1,shape,cross,4,yellow,1625,2,4,1,1,0
28,3,4,2,shape,cross,3,yellow,1433,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,28,3,4,2,shape,cross,3,yellow,1433,1,3,0,0,0
23,3,1,3,shape,cross,2,red,1304,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,23,3,1,3,shape,cross,2,red,1304,1,3,0,0,0
9,1,3,4,shape,circle,3,blue,2277,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,9,1,3,4,shape,circle,3,blue,2277,1,1,0,0,0
64,2,4,5,shape,triangle,4,yellow,3198,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,64,2,4,5,shape,triangle,4,yellow,3198,1,2,0,0,0
36,4,4,6,shape,star,1,yellow,1529,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,36,4,4,6,shape,star,1,yellow,1529,1,4,0,0,0
63,2,1,7,shape,triangle,4,red,1528,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,63,2,1,7,shape,triangle,4,red,1528,1,2,0,0,0
59,2,1,8,shape,triangle,3,red,897,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,59,2,1,8,shape,triangle,3,red,897,1,2,0,0,0
20,3,4,9,shape,cross,1,yellow,1408,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,20,3,4,9,shape,cross,1,yellow,1408,1,3,0,0,0
2,1,2,10,shape,circle,1,green,1803,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,4,2,1,2,10,shape,circle,1,green,1803,1,1,0,0,0
24,2,3,1,number,cross,2,yellow,1826,2,3,1,1,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,24,2,3,1,number,cross,2,yellow,1826,2,3,1,1,0
5,2,1,2,number,circle,2,blue,1146,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,5,2,1,2,number,circle,2,blue,1146,1,2,0,0,0
42,3,4,3,number,star,3,green,1372,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,42,3,4,3,number,star,3,green,1372,1,3,0,0,0
10,3,1,4,number,circle,3,green,1223,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,10,3,1,4,number,circle,3,green,1223,1,3,0,0,0
29,4,3,5,number,cross,4,blue,1462,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,29,4,3,5,number,cross,4,blue,1462,1,4,0,0,0
47,4,4,6,number,star,4,red,1167,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,47,4,4,6,number,star,4,red,1167,1,4,0,0,0
31,4,3,7,number,cross,4,red,1432,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,31,4,3,7,number,cross,4,red,1432,1,4,0,0,0
38,2,4,8,number,star,2,green,5590,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,38,2,4,8,number,star,2,green,5590,1,2,0,0,0
21,2,3,9,number,cross,2,blue,1249,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,21,2,3,9,number,cross,2,blue,1249,1,2,0,0,0
6,2,1,10,number,circle,2,green,860,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,5,6,2,1,10,number,circle,2,green,860,1,2,0,0,0
12,4,3,1,color,circle,3,yellow,1279,2,3,1,1,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,12,4,3,1,color,circle,3,yellow,1279,2,3,1,1,0
61,3,4,2,color,triangle,4,blue,2128,2,2,1,0,1,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,61,3,4,2,color,triangle,4,blue,2128,2,2,1,0,1
55,1,2,3,color,triangle,2,red,1580,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,55,1,2,3,color,triangle,2,red,1580,1,1,0,0,0
41,3,3,4,color,star,3,blue,1546,1,3,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,41,3,3,4,color,star,3,blue,1546,1,3,0,0,0
44,4,3,5,color,star,3,yellow,1288,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,44,4,3,5,color,star,3,yellow,1288,1,4,0,0,0
4,4,1,6,color,circle,1,yellow,2347,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,4,4,1,6,color,circle,1,yellow,2347,1,4,0,0,0
60,4,3,7,color,triangle,3,yellow,3051,2,3,1,1,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,60,4,3,7,color,triangle,3,yellow,3051,2,3,1,1,0
43,1,3,8,color,star,3,red,1350,1,1,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,43,1,3,8,color,star,3,red,1350,1,1,0,0,0
8,4,2,9,color,circle,2,yellow,1423,1,4,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,8,4,2,9,color,circle,2,yellow,1423,1,4,0,0,0
18,2,1,10,color,cross,1,green,1120,1,2,0,0,0,wcst_eds1.2021-03-17-1910.data.c21b4ca7-bcb2-4ded-a3cc-4c873308d3c9.txt,6,18,2,1,10,color,cross,1,green,1120,1,2,0,0,0
40,4,0,1,shape,star,2,yellow,5877,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,40,4,0,1,shape,star,2,yellow,5877,1,4,0,0,0
35,4,0,2,shape,star,1,red,2091,2,1,1,0,1,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,35,4,0,2,shape,star,1,red,2091,2,1,1,0,1
52,2,0,3,shape,triangle,1,yellow,6267,2,1,1,0,1,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,52,2,0,3,shape,triangle,1,yellow,6267,2,1,1,0,1
34,4,0,4,shape,star,1,green,6659,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,34,4,0,4,shape,star,1,green,6659,1,4,0,0,0
33,4,0,5,shape,star,1,blue,2161,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,33,4,0,5,shape,star,1,blue,2161,1,4,0,0,0
1,1,0,6,shape,circle,1,blue,1733,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,1,1,0,6,shape,circle,1,blue,1733,1,1,0,0,0
39,4,0,7,shape,star,2,red,2112,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,39,4,0,7,shape,star,2,red,2112,1,4,0,0,0
7,1,0,8,shape,circle,2,red,1470,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,7,1,0,8,shape,circle,2,red,1470,1,1,0,0,0
56,2,0,9,shape,triangle,2,yellow,1894,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,56,2,0,9,shape,triangle,2,yellow,1894,1,2,0,0,0
14,1,0,10,shape,circle,4,green,2888,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,1,14,1,0,10,shape,circle,4,green,2888,1,1,0,0,0
62,4,2,1,number,triangle,4,green,1497,2,2,1,1,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,62,4,2,1,number,triangle,4,green,1497,2,2,1,1,0
58,3,2,2,number,triangle,3,green,2662,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,58,3,2,2,number,triangle,3,green,2662,1,3,0,0,0
26,3,3,3,number,cross,3,green,1370,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,26,3,3,3,number,cross,3,green,1370,1,3,0,0,0
30,4,3,4,number,cross,4,green,1591,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,30,4,3,4,number,cross,4,green,1591,1,4,0,0,0
50,1,2,5,number,triangle,1,green,1088,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,50,1,2,5,number,triangle,1,green,1088,1,1,0,0,0
17,1,3,6,number,cross,1,blue,836,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,17,1,3,6,number,cross,1,blue,836,1,1,0,0,0
11,3,1,7,number,circle,3,red,1339,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,11,3,1,7,number,circle,3,red,1339,1,3,0,0,0
53,2,2,8,number,triangle,2,blue,1038,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,53,2,2,8,number,triangle,2,blue,1038,1,2,0,0,0
16,4,1,9,number,circle,4,yellow,1283,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,16,4,1,9,number,circle,4,yellow,1283,1,4,0,0,0
37,2,4,10,number,star,2,blue,1170,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,2,37,2,4,10,number,star,2,blue,1170,1,2,0,0,0
46,2,4,1,color,star,4,green,1242,2,4,1,1,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,46,2,4,1,color,star,4,green,1242,2,4,1,1,0
45,3,4,2,color,star,4,blue,5233,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,45,3,4,2,color,star,4,blue,5233,1,3,0,0,0
27,1,3,3,color,cross,3,red,1351,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,27,1,3,3,color,cross,3,red,1351,1,1,0,0,0
15,1,4,4,color,circle,4,red,823,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,15,1,4,4,color,circle,4,red,823,1,1,0,0,0
19,1,1,5,color,cross,1,red,852,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,19,1,1,5,color,cross,1,red,852,1,1,0,0,0
57,3,3,6,color,triangle,3,blue,1675,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,57,3,3,6,color,triangle,3,blue,1675,1,3,0,0,0
22,2,2,7,color,cross,2,green,1220,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,22,2,2,7,color,cross,2,green,1220,1,2,0,0,0
49,3,1,8,color,triangle,1,blue,1292,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,49,3,1,8,color,triangle,1,blue,1292,1,3,0,0,0
51,1,1,9,color,triangle,1,red,1143,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,51,1,1,9,color,triangle,1,red,1143,1,1,0,0,0
13,3,4,10,color,circle,4,blue,1247,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,3,13,3,4,10,color,circle,4,blue,1247,1,3,0,0,0
32,3,4,1,shape,cross,4,yellow,2865,2,4,1,1,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,32,3,4,1,shape,cross,4,yellow,2865,2,4,1,1,0
28,3,4,2,shape,cross,3,yellow,4586,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,28,3,4,2,shape,cross,3,yellow,4586,1,3,0,0,0
23,3,1,3,shape,cross,2,red,2672,1,3,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,23,3,1,3,shape,cross,2,red,2672,1,3,0,0,0
9,1,3,4,shape,circle,3,blue,1714,1,1,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,9,1,3,4,shape,circle,3,blue,1714,1,1,0,0,0
64,2,4,5,shape,triangle,4,yellow,2099,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,64,2,4,5,shape,triangle,4,yellow,2099,1,2,0,0,0
36,4,4,6,shape,star,1,yellow,2431,1,4,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,36,4,4,6,shape,star,1,yellow,2431,1,4,0,0,0
63,2,1,7,shape,triangle,4,red,1678,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,63,2,1,7,shape,triangle,4,red,1678,1,2,0,0,0
59,2,1,8,shape,triangle,3,red,3116,1,2,0,0,0,wcst_eds1.2021-03-17-1932.data.ef51c25f-b081-405c-ad98-2cf978178983.txt,4,59,2,1,8,shape,triangle,3,red,3116,1,2,0,0,0
